ProductSKU,RecordUID,DeptName,ItemName,ItemDetailedSpecs,SellingPrice,CostPrice,CurrentStock(QTY),CaseQuantity(CTN),UPC(BARCODE),AlternateLookupBarcode(ALPHANUMERIC),ProductVariant,DimensionScale,AltKeyAlpha,AltKeyBeta,AltKeyGamma,AltKeyDelta,AltKeyEpsilon,AltKeyZeta
1424,,PROVISIONS,GEURTS ORANGE MARMALADE 450G,GEURTS ORANGE MARMALADE 450G,0,0,4,1,8.71081E+12,8.71081E+12,,,,,,,,
1428,,PROVISIONS,KENCO COFFEE SMOOTH 100G,KENCO COFFEE SMOOTH 100G,0,0,5,1,8.711E+12,8.711E+12,,,,,,,,
1429,,PROVISIONS,KENCO THE COFFEE COMPANY RICH INTENSE ROASTED 100G,KENCO THE COFFEE COMPANY RICH INTENSE ROASTED 100G,0,0,4,1,8.711E+12,8.711E+12,,,,,,,,
1430,,PROVISIONS,KENCO DECAFF COFFEE100G,KENCO DECAFF COFFEE100G,0,0,3,1,8.711E+12,8.711E+12,,,,,,,,
144,,VILLAGE MARKET,OGBONO,OGBONO,0,0,19,1,6.1145E+12,6.1145E+12,,,,,,,,
1440,,PROVISIONS,NESTLE NIDO FULL CREAM MILK 400G,NESTLE NIDO FULL CREAM MILK 400G,0,0,2,1,8.715E+12,8.715E+12,,,,,,,,
1442,,PROVISIONS,PEAKFULL CREAM TIN MILK 2500G,PEAKFULL CREAM TIN MILK 2500G,0,0,5,1,8.7162E+12,8.7162E+12,,,,,,,,
1443,,PROVISIONS,PEAK 1-2-3 GROWING UP MILK 360G,PEAK 1-2-3 GROWING UP MILK 360G,0,0,12,1,8.7162E+12,8.7162E+12,,,,,,,,
1444,,PROVISIONS,PEAK FULL CREAM MILK TIN 900G,PEAK FULL CREAM MILK TIN 900G,0,0,12,1,8.7162E+12,8.7162E+12,,,,,,,,
1445,,PROVISIONS,PEAK FULL CREAM TIN 400G,PEAK FULL CREAM TIN 400G,0,0,47,1,8.7162E+12,8.7162E+12,,,,,,,,
1446,,PROVISIONS,PEAK FULL CREAM MILK SACHET 14G,PEAK FULL CREAM MILK SACHET 14G,0,0,1093,1,8.7162E+12,8.7162E+12,,,,,,,,
1448,,PROVISIONS,PEAK CHOCOLATE 3IN1 MILK SACHET MILK 18G,PEAK CHOCOLATE 3IN1 MILK SACHET MILK 18G,0,0,247,1,8.7162E+12,8.7162E+12,,,,,,,,
1449,,PROVISIONS,THREE CROWNS EVAP 150G,THREE CROWNS EVAP 150G,0,0,873,1,8.7162E+12,8.7162E+12,,,,,,,,
1453,,PROVISIONS,PEAK FULL CREAM EVAPORATED TIN MILK 150ML,PEAK FULL CREAM EVAPORATED TIN MILK 150ML,0,0,444,1,87162240,87162240,,,,,,,,
1458,,PROVISIONS,FOLA FOODS BEANS FLOUR 500G,FOLA FOODS BEANS FLOUR 500G,0,0,20,1,8.71842E+12,8.71842E+12,,,,,,,,
146,,VILLAGE MARKET,CRAYFISH BLENDED (SMALL),CRAYFISH BLENDED (SMALL),0,0,7,1,6.13001E+12,6.13001E+12,,,,,,,,
1460,,PROVISIONS,FOLA FOODS PALM OIL 2LTRS,FOLA FOODS PALM OIL 2LTRS,0,0,3,1,8.71842E+12,8.71842E+12,,,,,,,,
1461,,PROVISIONS,FOLA FOODS PALM OIL 1LTR,FOLA FOODS PALM OIL 1LTR,0,0,10,1,8.71842E+12,8.71842E+12,,,,,,,,
1462,,PROVISIONS,FOLA FOODS HONEY BEANS 1KG,FOLA FOODS HONEY BEANS 1KG,0,0,12,1,8.71842E+13,8.71842E+13,,,,,,,,
1464,,PROVISIONS,FOLA FOODS GARI IJEBU 1KG,FOLA FOODS GARI IJEBU 1KG,0,0,30,1,8.71842E+12,8.71842E+12,,,,,,,,
1465,,PROVISIONS,FOLA FOODS COCONUT FLAVOUR GARI IJEBU 1KG,FOLA FOODS COCONUT FLAVOUR GARI IJEBU 1KG,0,0,21,1,8.71842E+12,8.71842E+12,,,,,,,,
1473,,PROVISIONS,NESTLE COFFEE MATE 400G,NESTLE COFFEE MATE 400G,0,0,13,1,8.85012E+12,8.85012E+12,,,,,,,,
148,,VILLAGE MARKET,PEPPER SOUP SPICE,PEPPER SOUP SPICE,0,0,11,1,6.14459E+12,6.14459E+12,,,,,,,,
1482,,PROVISIONS,GOLD KILI GINGER DRINk 360G,GOLD KILI GINGER DRINk 360G,0,0,1,1,8.8883E+12,8.8883E+12,,,,,,,,
149,,VILLAGE MARKET,CRAYFISH (UNBLENDED),CRAYFISH (UNBLENDED),0,0,83,1,6.14557E+12,6.14557E+12,,,,,,,,
1492,,PROVISIONS,PARLE-G ORIGINAL GLUCO BISCUITS 37.5G,PARLE-G ORIGINAL GLUCO BISCUITS 37.5G,0,0,1,1,8.90172E+12,8.90172E+12,,,,,,,,
1497,,PROVISIONS,PARLE TOP BUTTERY CRACKERS 75G,PARLE TOP BUTTERY CRACKERS 75G,0,0,15,1,8.90172E+12,8.90172E+12,,,,,,,,
1502,,PROVISIONS,DUKES MEMO CARDAMOM FLAVOURE 80G,DUKES MEMO CARDAMOM FLAVOURE 80G,0,0,10,1,8.90197E+12,8.90197E+12,,,,,,,,
1503,,PROVISIONS,DUKES MEMO CHOCOLATE FLAVORED 80G,DUKES MEMO CHOCOLATE FLAVORED 80G,0,0,13,1,8.90197E+12,8.90197E+12,,,,,,,,
1504,,PROVISIONS,DUKES MEMO ORANGE PLAVORED 80G,DUKES MEMO ORANGE PLAVORED 80G,0,0,22,1,8.90197E+12,8.90197E+12,,,,,,,,
1506,,PROVISIONS,DUKES MEMO VANILLA FLAVORED 80G,DUKES MEMO VANILLA FLAVORED 80G,0,0,19,1,8.90197E+12,8.90197E+12,,,,,,,,
1507,,PROVISIONS,YEBO CREAMZ MANGO FLAVORED 150G,YEBO CREAMZ MANGO FLAVORED 150G,0,0,8,1,8.90197E+12,8.90197E+12,,,,,,,,
1508,,PROVISIONS,YEBO CREAMZ ORANGE FLAVORED 150G,YEBO CREAMZ ORANGE FLAVORED 150G,0,0,10,1,8.90197E+12,8.90197E+12,,,,,,,,
1509,,PROVISIONS,YEBO CREAMZ STRAWBERRY FLAVORED 150G,YEBO CREAMZ STRAWBERRY FLAVORED 150G,0,0,3,1,8.90197E+12,8.90197E+12,,,,,,,,
1510,,PROVISIONS,YEBO CREAMZ VANILLA FLAVORED 150G,YEBO CREAMZ VANILLA FLAVORED 150G,0,0,3,1,8.90197E+12,8.90197E+12,,,,,,,,
1512,,PROVISIONS,JUST CAFE GOLD TIN 50G,JUST CAFE GOLD TIN 50G,0,0,23,1,8.90422E+12,8.90422E+12,,,,,,,,
1515,,PROVISIONS,BLUE PEARL JAM STRAWBERRY 450G,BLUE PEARL JAM STRAWBERRY 450G,0,0,2,1,8.90602E+12,8.90602E+12,,,,,,,,
1516,,PROVISIONS,BLUE PEAR CHERRY JAM 450G,BLUE PEAR CHERRY JAM 450G,0,0,1,1,8.90602E+12,8.90602E+12,,,,,,,,
1517,,PROVISIONS,BLUE PEAR APRICOT JAM,BLUE PEAR APRICOT JAM,0,0,2,1,8.90602E+12,8.90602E+12,,,,,,,,
1519,,PROVISIONS,AMULYA CHAK-DE VANILL FLAVOUR CREAM WAFER 80G,AMULYA CHAK-DE VANILL FLAVOUR CREAM WAFER 80G,0,0,28,1,8.90602E+12,8.90602E+12,,,,,,,,
1520,,PROVISIONS,CHAK-DE CHOCOLATE FLAVOUR CREME WAFER 80G,CHAK-DE CHOCOLATE FLAVOUR CREME WAFER 80G,0,0,7,1,8.90602E+12,8.90602E+12,,,,,,,,
153,,VILLAGE MARKET,TEMMY'S PAP YELLOW CORN 1KG,TEMMY'S PAP YELLOW CORN 1KG,0,0,4,1,6.15211E+12,6.15211E+12,,,,,,,,
1533,,PROVISIONS,HONEY TREE GINGER HONEY 250G,HONEY TREE GINGER HONEY 250G,0,0,1,1,8.95122E+12,8.95122E+12,,,,,,,,
1535,,PROVISIONS,HONEY TREE GINSENG HONEY 250G,HONEY TREE GINSENG HONEY 250G,0,0,10,1,8.95451E+12,8.95451E+12,,,,,,,,
154,,VILLAGE MARKET,TEMMY'S PAP YELLOW CORN WITH GINGER 1KG,TEMMY'S PAP YELLOW CORN WITH GINGER 1KG,0,0,3,1,6.15211E+12,6.15211E+12,,,,,,,,
1547,,PROVISIONS,TOPCAFE 3IN1 CREAMY WHITE COFFE 30G,TOPCAFE 3IN1 CREAMY WHITE COFFE 30G,0,0,15,1,8.99887E+12,8.99887E+12,,,,,,,,
155,,VILLAGE MARKET,TEMMY'S PAP GUINEA CORN 1KG,TEMMY'S PAP GUINEA CORN 1KG,0,0,2,1,6.15211E+12,6.15211E+12,,,,,,,,
1554,,FOOD & CONDIMENTS:,AMA WONDA JOLLOF RICE SPICE 100G,AMA WONDA JOLLOF RICE SPICE 100G,0,0,30,1,150033,150033,,,,,,,,
1563,,FOOD & CONDIMENTS:,TASTY CHICKEN FLAVOUR SEASONING POWDER 1KG,TASTY CHICKEN FLAVOUR SEASONING POWDER 1KG,0,0,5,1,71100,71100,,,,,,,,
1571,,FOOD & CONDIMENTS:,NAMO FOODS CHIA SEED 104G,NAMO FOODS CHIA SEED 104G,0,0,22,1,10236343840,10236343840,,,,,,,,
1572,,FOOD & CONDIMENTS:,NAMO FOODS FLAX SEED ORGANIC 104G,NAMO FOODS FLAX SEED ORGANIC 104G,0,0,2,1,10236343857,10236343857,,,,,,,,
1574,,FOOD & CONDIMENTS:,NAMO FOODS MUSTARD SEED 104G,NAMO FOODS MUSTARD SEED 104G,0,0,11,1,10236343932,10236343932,,,,,,,,
1579,,FOOD & CONDIMENTS:,FOODTOWN TOMATO KETCHUP 680G,FOODTOWN TOMATO KETCHUP 680G,0,0,5,1,11153048191,11153048191,,,,,,,,
1587,,FOOD & CONDIMENTS:,HEINZ APPLE CIDER VINEGAR 473ML,HEINZ APPLE CIDER VINEGAR 473ML,0,0,2,1,13000008129,13000008129,,,,,,,,
1588,,FOOD & CONDIMENTS:,HEINZ APPLE CIDER VINEGAR 946ML,HEINZ APPLE CIDER VINEGAR 946ML,0,0,6,1,13000008143,13000008143,,,,,,,,
1590,,FOOD & CONDIMENTS:,HUNGRY JACK ORIGINAL PANCAKE & WAFFLE MIX 907G,HUNGRY JACK ORIGINAL PANCAKE & WAFFLE MIX 907G,0,0,4,1,13300280638,13300280638,,,,,,,,
1599,,FOOD & CONDIMENTS:,HEINZ TOMATO KETCHUP 1.25KG,HEINZ TOMATO KETCHUP 1.25KG,0,0,11,1,1373501,1373501,,,,,,,,
1600,,FOOD & CONDIMENTS:,WONDERFUL JALOPENO LIME PISTACHIOS 21G,WONDERFUL JALOPENO LIME PISTACHIOS 21G,0,0,11,1,14113701556,14113701556,,,,,,,,
1601,,FOOD & CONDIMENTS:,WONDERFUL ROASTED & SALTED PISTACHIOS 21G,WONDERFUL ROASTED & SALTED PISTACHIOS 21G,0,0,26,1,14113910712,14113910712,,,,,,,,
1602,,FOOD & CONDIMENTS:,WONDERFUL CHILI ROASTED PISTACHIOS 21G,WONDERFUL CHILI ROASTED PISTACHIOS 21G,0,0,9,1,14113910934,14113910934,,,,,,,,
1619,,FOOD & CONDIMENTS:,MUNRO ICING SUGAR 1KG,MUNRO ICING SUGAR 1KG,0,0,14,1,19962299148,19962299148,,,,,,,,
162,,VILLAGE MARKET,SUNOLA SOYA OIL 1LT,SUNOLA SOYA OIL 1LT,0,0,4,1,6.156E+12,6.156E+12,,,,,,,,
1621,,FOOD & CONDIMENTS:,PSYLLIUM HUSK POWDER 104G,PSYLLIUM HUSK POWDER 104G,0,0,1,1,21429844624,21429844624,,,,,,,,
1622,,FOOD & CONDIMENTS:,NAMO TURMERIC POWDER 100G,NAMO TURMERIC POWDER 100G,0,0,3,1,21429844631,21429844631,,,,,,,,
1629,,FOOD & CONDIMENTS:,PURE WESSON CANOLA OIL 3.79LTR,PURE WESSON CANOLA OIL 3.79LTR,0,0,2,1,27000690611,27000690611,,,,,,,,
163,,VILLAGE MARKET,GOLDEN PENNY SEMOVITA 10KG,GOLDEN PENNY SEMOVITA 10KG,0,0,1,1,6.156E+12,6.156E+12,,,,,,,,
1637,,FOOD & CONDIMENTS:,ARM & HAMMER PURE BAKING SODA 227G,ARM & HAMMER PURE BAKING SODA 227G,0,0,8,1,33200011309,33200011309,,,,,,,,
164,,VILLAGE MARKET,GOLDEN PENNY SEMOVITA 5KG,GOLDEN PENNY SEMOVITA 5KG,0,0,1,1,6.156E+12,6.156E+12,,,,,,,,
1640,,FOOD & CONDIMENTS:,BADIA ADOBO WITH SAZON SEASONING 361.4G,BADIA ADOBO WITH SAZON SEASONING 361.4G,0,0,1,1,33844003791,33844003791,,,,,,,,
1642,,FOOD & CONDIMENTS:,HERSHEY'S SYRUP CHOCOLATE FLAVOR 680G,HERSHEY'S SYRUP CHOCOLATE FLAVOR 680G,0,0,5,1,3431209,3431209,,,,,,,,
1643,,FOOD & CONDIMENTS:,HERSHEY'S SYRUP STRAWBERRY 623G,HERSHEY'S SYRUP STRAWBERRY 623G,0,0,5,1,3431801,3431801,,,,,,,,
1646,,FOOD & CONDIMENTS:,RAGU MARINARA SAUCE 677G,RAGU MARINARA SAUCE 677G,0,0,5,1,36200004005,36200004005,,,,,,,,
1663,,FOOD & CONDIMENTS:,GOYA EXTRA VIRGIN OLIVE OIL 88.7 ML,GOYA EXTRA VIRGIN OLIVE OIL 88.7 ML,0,0,33,1,41331011037,41331011037,,,,,,,,
1664,,FOOD & CONDIMENTS:,GOYA EXTRA VIRGIN OILIVE OIL 250ML,GOYA EXTRA VIRGIN OILIVE OIL 250ML,0,0,5,1,41331011051,41331011051,,,,,,,,
1665,,FOOD & CONDIMENTS:,GOYA EXTRA VIRGIN OLIVE OIL 500ML,GOYA EXTRA VIRGIN OLIVE OIL 500ML,0,0,6,1,41331011075,41331011075,,,,,,,,
167,,VILLAGE MARKET,HONEYWELL SEMOLINA 10KG,HONEYWELL SEMOLINA 10KG,0,0,1,1,6.156E+12,6.156E+12,,,,,,,,
1676,,FOOD & CONDIMENTS:,OLIVARI AVOCADO OIL 1LTR,OLIVARI AVOCADO OIL 1LTR,0,0,5,1,41618502142,41618502142,,,,,,,,
168,,VILLAGE MARKET,RED CRAYFISH,RED CRAYFISH,0,0,38,1,6.16E+12,6.16E+12,,,,,,,,
1680,,FOOD & CONDIMENTS:,ROYAL EXTRA VIRGIN OLIVE OIL BOTTLE 1LTR,ROYAL EXTRA VIRGIN OLIVE OIL BOTTLE 1LTR,0,0,1,1,46708899041,46708899041,,,,,,,,
1681,,FOOD & CONDIMENTS:,CHICKEN OF THE SEA CHUNK LIGHT TUNA IN WATER 198G,CHICKEN OF THE SEA CHUNK LIGHT TUNA IN WATER 198G,0,0,6,1,48000002488,48000002488,,,,,,,,
1686,,FOOD & CONDIMENTS:,RED & WHITE PLAIN BREAD CRUMBS 425G,RED & WHITE PLAIN BREAD CRUMBS 425G,0,0,7,1,50700020006,50700020006,,,,,,,,
169,,VILLAGE MARKET,SUYA SPICE,SUYA SPICE,0,0,10,1,6.18528E+12,6.18528E+12,,,,,,,,
1690,,FOOD & CONDIMENTS:,HAFTENY FOODS SWEET BEANS (EWA OLOYIN) 1KG,HAFTENY FOODS SWEET BEANS (EWA OLOYIN) 1KG,0,0,22,1,50917730705,50917730705,,,,,,,,
1692,,FOOD & CONDIMENTS:,UGWU LEAF (FRESH),UGWU LEAF (FRESH),0,0,3,1,5287,5287,,,,,,,,
1695,,FOOD & CONDIMENTS:,PEARL MILLING COMPANY SYRUP AUNT JEMIMA ORIGINAL 7,PEARL MILLING COMPANY SYRUP AUNT JEMIMA ORIGINAL 7,0,0,7,1,55577166079,55577166079,,,,,,,,
170,,VILLAGE MARKET,CRAYFISH BLENDED (BIG),CRAYFISH BLENDED (BIG),0,0,1,1,6.19668E+12,6.19668E+12,,,,,,,,
1700,,FOOD & CONDIMENTS:,ASABI JOLLOF SPICE MIX 120G,ASABI JOLLOF SPICE MIX 120G,0,0,4,1,6.08871E+11,6.08871E+11,,,,,,,,
1705,,FOOD & CONDIMENTS:,ME CORNFLOUR 350G,ME CORNFLOUR 350G,0,0,5,1,6.16454E+11,6.16454E+11,,,,,,,,
1706,,FOOD & CONDIMENTS:,NINI SPICY EXTRA HOT PEPPER/RED PEPPER 100G,NINI SPICY EXTRA HOT PEPPER/RED PEPPER 100G,0,0,1,1,6.19989E+11,6.19989E+11,,,,,,,,
1707,,FOOD & CONDIMENTS:,GREENSPACE GRADE AAA EGGS BY 6,GREENSPACE GRADE AAA EGGS BY 6,0,0,18,1,621943211,621943211,,,,,,,,
1708,,FOOD & CONDIMENTS:,PAM ORIGINAL COOKING SPRAY 340G,PAM ORIGINAL COOKING SPRAY 340G,0,0,2,1,64144030941,64144030941,,,,,,,,
171,,VILLAGE MARKET,CRAYFISH BLENDED (MEDIUM),CRAYFISH BLENDED (MEDIUM),0,0,6,1,6.19669E+12,6.19669E+12,,,,,,,,
1717,,FOOD & CONDIMENTS:,AYANGBE GARRI 3KG,AYANGBE GARRI 3KG,0,0,2,1,7.05604E+11,7.05604E+11,,,,,,,,
172,,VILLAGE MARKET,EGUSI (MEDIUM),EGUSI (MEDIUM),0,0,8,1,6.197E+12,6.197E+12,,,,,,,,
1726,,FOOD & CONDIMENTS:,EMMA COCONUT CREAM POWDER 50G,EMMA COCONUT CREAM POWDER 50G,0,0,53,1,72683188214,72683188214,,,,,,,,
1727,,FOOD & CONDIMENTS:,VIRGINA VIDALIA ONION VINEGARETTE 887ML,VIRGINA VIDALIA ONION VINEGARETTE 887ML,0,0,2,1,72736014903,72736014903,,,,,,,,
1733,,FOOD & CONDIMENTS:,BRAGG APPLE CIDER VINEGAR 946ML,BRAGG APPLE CIDER VINEGAR 946ML,0,0,13,1,74305001321,74305001321,,,,,,,,
1734,,FOOD & CONDIMENTS:,SPICE SUPREME CURRY POWDER 255G,SPICE SUPREME CURRY POWDER 255G,0,0,3,1,76114007150,76114007150,,,,,,,,
1735,,FOOD & CONDIMENTS:,SPICE SUPREME THYME LEAVES 78G,SPICE SUPREME THYME LEAVES 78G,0,0,6,1,76114007716,76114007716,,,,,,,,
1737,,FOOD & CONDIMENTS:,SPICE SUPREME PURE GROUND GINGER 78G,SPICE SUPREME PURE GROUND GINGER 78G,0,0,25,1,76114303603,76114303603,,,,,,,,
1738,,FOOD & CONDIMENTS:,SPICE SUPREME BAY LEAVES 6G,SPICE SUPREME BAY LEAVES 6G,0,0,39,1,76114303801,76114303801,,,,,,,,
1741,,FOOD & CONDIMENTS:,SPICE SUPREME BASIL LEAVES 28G,SPICE SUPREME BASIL LEAVES 28G,0,0,3,1,76114304204,76114304204,,,,,,,,
1743,,FOOD & CONDIMENTS:,SPICE SUPREME CHILI POWDER 124G,SPICE SUPREME CHILI POWDER 124G,0,0,2,1,76114304600,76114304600,,,,,,,,
1744,,FOOD & CONDIMENTS:,SPICE SUPREME PURE GROUND CINNAMON 92G,SPICE SUPREME PURE GROUND CINNAMON 92G,0,0,3,1,76114304655,76114304655,,,,,,,,
1745,,FOOD & CONDIMENTS:,SPICE SUPREME CORIANDER 85G,SPICE SUPREME CORIANDER 85G,0,0,7,1,76114304662,76114304662,,,,,,,,
1746,,FOOD & CONDIMENTS:,SPICE SUPREME FRIED RICE SPICE 121G,SPICE SUPREME FRIED RICE SPICE 121G,0,0,11,1,76114305140,76114305140,,,,,,,,
1748,,FOOD & CONDIMENTS:,SPICE SUPREME JOLLOF RICE SPICE 156G,SPICE SUPREME JOLLOF RICE SPICE 156G,0,0,33,1,76114305270,76114305270,,,,,,,,
1749,,FOOD & CONDIMENTS:,SPICE SUPREME MEAT TENDERIZER SEASONING 227G,SPICE SUPREME MEAT TENDERIZER SEASONING 227G,0,0,21,1,76114305300,76114305300,,,,,,,,
1750,,FOOD & CONDIMENTS:,SPICE SUPREME ONION POWDER 71G,SPICE SUPREME ONION POWDER 71G,0,0,4,1,76114305508,76114305508,,,,,,,,
1753,,FOOD & CONDIMENTS:,SPICE SUPREME PAPRIKA 113G,SPICE SUPREME PAPRIKA 113G,0,0,6,1,76114305904,76114305904,,,,,,,,
1754,,FOOD & CONDIMENTS:,SPICE SUPREME PARSLEY FLAKES 14G,SPICE SUPREME PARSLEY FLAKES 14G,0,0,9,1,76114306000,76114306000,,,,,,,,
1756,,FOOD & CONDIMENTS:,SPICE SUPREME BARBECUE SPICE 227G,SPICE SUPREME BARBECUE SPICE 227G,0,0,7,1,76114306208,76114306208,,,,,,,,
1758,,FOOD & CONDIMENTS:,SPICE SUPREME CAJUN SPICE SEASONING 170G,SPICE SUPREME CAJUN SPICE SEASONING 170G,0,0,5,1,76114307403,76114307403,,,,,,,,
1759,,FOOD & CONDIMENTS:,SPICE SUPREME CURRY POWDER 85G,SPICE SUPREME CURRY POWDER 85G,0,0,9,1,76114307557,76114307557,,,,,,,,
176,,VILLAGE MARKET,CHILLI PEPPER (MEDIUM) JAR,CHILLI PEPPER (MEDIUM) JAR,0,0,6,1,6.27833E+12,6.27833E+12,,,,,,,,
1760,,FOOD & CONDIMENTS:,SPICE SUPREME FISH SEASONING 198G,SPICE SUPREME FISH SEASONING 198G,0,0,5,1,76114307601,76114307601,,,,,,,,
1761,,FOOD & CONDIMENTS:,SPICE SUPREME CHICKEN SEASONING 184G,SPICE SUPREME CHICKEN SEASONING 184G,0,0,20,1,76114307700,76114307700,,,,,,,,
1762,,FOOD & CONDIMENTS:,SPICE SUPREME PURE GROUND CUMIN 85G,SPICE SUPREME PURE GROUND CUMIN 85G,0,0,7,1,76114307755,76114307755,,,,,,,,
1763,,FOOD & CONDIMENTS:,SPICE SUPREME CAYENNE PEPPER 85G,SPICE SUPREME CAYENNE PEPPER 85G,0,0,2,1,76114307908,76114307908,,,,,,,,
1764,,FOOD & CONDIMENTS:,SPICE SUPREME THYME LEAVES 43G,SPICE SUPREME THYME LEAVES 43G,0,0,15,1,76114308202,76114308202,,,,,,,,
1769,,FOOD & CONDIMENTS:,SPICE SUPREME PURE GROUND BLACK PEPPER 57G,SPICE SUPREME PURE GROUND BLACK PEPPER 57G,0,0,8,1,76114380123,76114380123,,,,,,,,
177,,VILLAGE MARKET,CHILLI PEPPER (SMALL) JAR,CHILLI PEPPER (SMALL) JAR,0,0,8,1,6.29987E+12,6.29987E+12,,,,,,,,
1771,,FOOD & CONDIMENTS:,SPICE SUPREME PURE GROUND WHITE PEPPER 35G,SPICE SUPREME PURE GROUND WHITE PEPPER 35G,0,0,4,1,76114380277,76114380277,,,,,,,,
1772,,FOOD & CONDIMENTS:,SPICE SUPREME SAZON EVERYTHING MIX 99G,SPICE SUPREME SAZON EVERYTHING MIX 99G,0,0,1,1,76114380512,76114380512,,,,,,,,
1773,,FOOD & CONDIMENTS:,SPICE SUPREME PURE GROUND ALLSPICE 78G,SPICE SUPREME PURE GROUND ALLSPICE 78G,0,0,21,1,76114380574,76114380574,,,,,,,,
1774,,FOOD & CONDIMENTS:,SPICE SUPREME PURE GROUND NUTMEG 49G,SPICE SUPREME PURE GROUND NUTMEG 49G,0,0,12,1,76114613382,76114613382,,,,,,,,
1775,,FOOD & CONDIMENTS:,SPICE SUPREME PURE GROUND WHITE PEPPER 56G,SPICE SUPREME PURE GROUND WHITE PEPPER 56G,0,0,5,1,76114613399,76114613399,,,,,,,,
1776,,FOOD & CONDIMENTS:,GEL SUPERIOR THYME LEAVES 198G,GEL SUPERIOR THYME LEAVES 198G,0,0,11,1,76114801369,76114801369,,,,,,,,
1777,,FOOD & CONDIMENTS:,GEL SUPERIOR CURRY POWDER 454G,GEL SUPERIOR CURRY POWDER 454G,0,0,8,1,76114801376,76114801376,,,,,,,,
1778,,FOOD & CONDIMENTS:,ACT II BUTTER LOVERS 78G,ACT II BUTTER LOVERS 78G,0,0,17,1,76150232486,76150232486,,,,,,,,
1790,,FOOD & CONDIMENTS:,NAMO FOOD BLACK SEED 104G,NAMO FOOD BLACK SEED 104G,0,0,13,1,76950450479,76950450479,,,,,,,,
18,,VILLAGE MARKET,COCONUT (BIG),COCONUT (BIG),0,0,6,1,7441,7441,,,,,,,,
1812,,FOOD & CONDIMENTS:,INDOMIE ONION CHICKEN SUPER PACK 120G,INDOMIE ONION CHICKEN SUPER PACK 120G,0,0,374,1,89686130201,89686130201,,,,,,,,
1813,,FOOD & CONDIMENTS:,INDOMIE ORIENTAL FRIED NOODLES 70G,INDOMIE ORIENTAL FRIED NOODLES 70G,0,0,1274,1,89686130386,89686130386,,,,,,,,
1814,,FOOD & CONDIMENTS:,ELKRIS SUPER OAT 650G,ELKRIS SUPER OAT 650G,0,0,7,1,91037792273,91037792273,,,,,,,,
1815,,FOOD & CONDIMENTS:,KIRKLAND ORGANIC RAW HONEY 680G,KIRKLAND ORGANIC RAW HONEY 680G,0,0,7,1,96619032938,96619032938,,,,,,,,
1822,,FOOD & CONDIMENTS:,KIRKLAND CANOLA OIL 2.84LTR,KIRKLAND CANOLA OIL 2.84LTR,0,0,2,1,96619632596,96619632596,,,,,,,,
1824,,FOOD & CONDIMENTS:,NAMO FOOD FENUGREEK 104G,NAMO FOOD FENUGREEK 104G,0,0,10,1,1.00852E+11,1.00852E+11,,,,,,,,
1827,,FOOD & CONDIMENTS:,BICARBONATE OF SODA 100G,BICARBONATE OF SODA 100G,0,0,1,1,1.12233E+12,1.12233E+12,,,,,,,,
1832,,FOOD & CONDIMENTS:,EBAMCY HONEY 500ML,EBAMCY HONEY 500ML,0,0,3,1,1.18988E+12,1.18988E+12,,,,,,,,
1840,,FOOD & CONDIMENTS:,TIKTOK VIET RICE 5KG,TIKTOK VIET RICE 5KG,0,0,5,1,1.31235E+13,1.31235E+13,,,,,,,,
1842,,FOOD & CONDIMENTS:,EBAMCY PEPPER SPICE POUNCH 250G,EBAMCY PEPPER SPICE POUNCH 250G,0,0,8,1,1.39987E+12,1.39987E+12,,,,,,,,
1844,,FOOD & CONDIMENTS:,HAFTENY FOODS SWEET BEANS (EWA OLOYIN) 5KG,HAFTENY FOODS SWEET BEANS (EWA OLOYIN) 5KG,0,0,2,1,1.50201E+11,1.50201E+11,,,,,,,,
1845,,FOOD & CONDIMENTS:,GREENSPACE GRADE AAA EGGS BY 15,GREENSPACE GRADE AAA EGGS BY 15,0,0,6,1,1522943211,1522943211,,,,,,,,
1849,,FOOD & CONDIMENTS:,ARIELLA CHIN CHIN SMALL JAR,ARIELLA CHIN CHIN SMALL JAR,0,0,5,1,1.65477E+12,1.65477E+12,,,,,,,,
185,,VILLAGE MARKET,CINAMON STICK,CINAMON STICK,0,0,12,1,6.36926E+12,6.36926E+12,,,,,,,,
1855,,FOOD & CONDIMENTS:,SANTA SOPHIA TRICOLOR PASTA 400G,SANTA SOPHIA TRICOLOR PASTA 400G,0,0,2,1,1.90484E+11,1.90484E+11,,,,,,,,
187,,VILLAGE MARKET,EGUSI (BIG),EGUSI (BIG),0,0,4,1,6.65214E+12,6.65214E+12,,,,,,,,
1879,,FOOD & CONDIMENTS:,ASDA SPAGHETTI 500G,ASDA SPAGHETTI 500G,0,0,9,1,21048494,21048494,,,,,,,,
188,,VILLAGE MARKET,CHILLI PEPPER (BIG) JAR,CHILLI PEPPER (BIG) JAR,0,0,9,1,6.6846E+12,6.6846E+12,,,,,,,,
1881,,FOOD & CONDIMENTS:,JOES FOODS HONEY BEANS 1KG,JOES FOODS HONEY BEANS 1KG,0,0,11,1,2.11237E+12,2.11237E+12,,,,,,,,
1886,,FOOD & CONDIMENTS:,EBAMCY HONEY PLUS GINGER & GARLIC 500ML,EBAMCY HONEY PLUS GINGER & GARLIC 500ML,0,0,1,1,2.26869E+12,2.26869E+12,,,,,,,,
